飞鸟源：https://chuxinya.top/f/XooOhO/%E6%B8%AF%E6%BE%B3%E5%8F%B0%E8%B5%84%E6%BA%90.txt
好朋友电影：https://raw.githubusercontent.com/qinvision/Film20250729/refs/heads/main/20250729.txt
好朋友电影(代理)：https://ghfast.top/https://raw.githubusercontent.com/qinvision/Film20250729/refs/heads/main/20250729.txt
序号:⒈⒉⒊⒋⒌⒍⒎⒏⒐⒑⒒⒓⒔⒕⒖⒗⒘⒙⒚⒛
电影日常更新计划之外，按以下日期增加片库直至完毕
1日	动作片	11日	动作片	21日	动作片
2日	喜剧片	12日	喜剧片	22日	喜剧片
3日	爱情片	13日	爱情片	23日	爱情片
4日	科幻片	14日	科幻片	24日	科幻片
5日	恐怖片	15日	恐怖片	25日	恐怖片
6日	剧情片	16日	剧情片	26日	剧情片
7日	战争片	17日	战争片	27日	战争片
8日	动画片	18日L	动画片	28日	动画片
9日	倫理片	19日	倫理片	29日	倫理片
10日18+	    20日	18+	    30日	18+
█████████████████████████████████████████████
📺大陆电视,#genre#
民视综艺,http://api.mytv666.top/api/hk.php?id=3336323233613362366336356466306163343537313533386461366539313539267469643d74762669643d313731
民视综艺台,http://api.mytv666.top/api/hk.php?id=3466353364643062353139316130616161376438323237333565653365343633267469643d77696e74763132332669643d3633
年代新闻台,http://api.mytv666.top/api/hk.php?id=3666643635353637663833346366363536386431333931323061356464376332267469643d77696e74763132332669643d3436
視納華仁紀實頻道,http://api.mytv666.top/api/hk.php?id=3733663764303063393331316566396231643232363937646563396431626430267469643d74762669643d313533
台视,http://api.mytv666.top/api/hk.php?id=3131376436636639653166326535623238366237646639393164336336303962267469643d74762669643d313135
台视,http://api.mytv666.top/api/hk.php?id=3635653132623764396265363436643739323138323765393036626237366463267469643d77696e74763132332669643d3636
台视新闻,http://api.mytv666.top/api/hk.php?id=3663373532323635333633666462356635623632313130333233393162303838267469643d74762669643d313031
台视新闻台,http://api.mytv666.top/api/hk.php?id=3734336535623139656265303339663361646637333131663633363331653863267469643d77696e74763132332669643d3439
中视,http://api.mytv666.top/api/hk.php?id=3366353036636664306332393565306231326664383865666337396366353366267469643d77696e74763132332669643d3637
中视,http://api.mytv666.top/api/hk.php?id=3464346135333265303837393831333236363336666134303261386664336234267469643d74762669643d313138
中视经典,http://api.mytv666.top/api/hk.php?id=3130643637316464346664313538393839303063663564663535386230323339267469643d74762669643d313331
中视菁采,http://api.mytv666.top/api/hk.php?id=3265643234663932333564313563356430663036346636303535616139663434267469643d74762669643d313534
中视新闻,http://api.mytv666.top/api/hk.php?id=3935653434333461353033393966666364363031303466346131373436383437267469643d74762669643d313034
中视新闻台,http://api.mytv666.top/api/hk.php?id=6138663230386338366361363064623465353961333963373563343466316639267469643d77696e74763132332669643d3530
中天新闻台,http://api.mytv666.top/api/hk.php?id=3639303839636238623433393637353530386234626331346161646239336166267469643d74762669643d3439
中天新闻台,http://api.mytv666.top/api/hk.php?id=3862366539313935356333316130363734623834353962623032616433353263267469643d77696e74763132332669643d3433
中天亚洲台,http://api.mytv666.top/api/hk.php?id=6230353962323532613838363830373564306164326137336138366430623435267469643d77696e74763132332669643d3738
猪哥亮歌厅秀,http://api.mytv666.top/api/hk.php?id=6334366330373732363432326261363432663630353664313131336133336535267469643d74762669643d313738

*****************************************************************************************************************************************************************************
FTV综艺,http://push-rtmp-hs-spe-f5.douyincdn.com/live/1234567890-mszyt.flv
TVBS,http://push-rtmp-hs-spe-f5.douyincdn.com/live/1234567890-tvbs.flv
TVBS新闻台,http://push-rtmp-hs-spe-f5.douyincdn.com/live/1234567890-tvbsxwt.flv
TVB明珠台15,http://push-rtmp-hs-spe-f5.douyincdn.com/live/1234567890-mzt.flv
V6香港,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_j2.flv
八大第一台,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_bddy.flv
八大综合,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_bdzh.flv
东森LIVE,http://push-rtmp-hs-spe-f5.douyincdn.com/live/1234567890-dsxw.flv
东森财经新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/1234567890-dscjxw.flv
翡翠台,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_jade.flv
凤凰香港,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_fhxg.flv
凤凰中文,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_fhzw.flv
凤凰中文,http://push-rtmp-hs-spe-f5.douyincdn.com/live/fhwszwt-012346789.flv
凤凰咨询,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_fhzx.flv
凤凰咨询,http://push-rtmp-hs-spe-f5.douyincdn.com/live/fhwszxt-012346789.flv
华视新闻资讯,http://push-rtmp-hs-spe-f5.douyincdn.com/live/1234567890-hsxw.flv
美亚电影台,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_mydy.flv
民视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/1234567890-ms.flv
民视第一台,http://push-rtmp-hs-spe-f5.douyincdn.com/live/1234567890-msdyt.flv
民视台湾台,http://push-rtmp-hs-spe-f5.douyincdn.com/live/1234567890-mstwt.flv
民视新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_mstw.flv
民视新闻台,http://push-rtmp-hs-spe-f5.douyincdn.com/live/1234567890-msxwt.flv
三立新闻台,http://push-rtmp-hs-spe-f5.douyincdn.com/live/1234567890-slxw.flv
三立综合台,http://push-rtmp-hs-spe-f5.douyincdn.com/live/1234567890-slzh.flv
香港HOY78,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_hoy78.flv
中天新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/1234567890-ztxwt.flv
中天新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/ztxw01.flv
中天亚洲台,http://push-rtmp-hs-spe-f5.douyincdn.com/live/1234567890-ztyzt.flv
中天综合,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_ztzh.flv

█████████████████████████████████████████████
🔥新片推荐🔥,#genre#
█████████████████████████████████████████████




夜巡 上映日期:2025-07-03(印度),https://137.175.25.131:11305/data4/jvods/hls/dhz/73/72030/25072612/1_296662_2187055/1920/index.m3u8?appId=hkan&sign=08c688b6c7eb6fda9d2332c22edac266&timestamp=1753840221&ref=2
长发鬼 上映日期: 2023-10-26(柬埔寨),https://137.175.4.238:11305/data2/jvods/hls/dhz/73/72481/25072918/1_296964_2202208/1920/index.m3u8?appId=hkan&sign=8a96e67adf75fa025110522be3ea4851&timestamp=1753839819&ref=2
惊变28年上映日期: 2025-06-18(中国台湾) ,https://vip.ffzy-plays.com/20250729/43660_b6f94d0f/3000k/hls/mixed.m3u8
古宅谜案 上映日期: 2024-11-15(中国大陆悬疑),https://vip.ffzy-video.com/20250729/23290_6956b2e3/index.m3u8
凝视者 上映日期: 2024-05-22(美国悬疑/惊悚),https://8.bf8bf.com/video/ningshizhe/HD/index.m3u8
读书俱乐部谋杀案 上映日期: 2024(美国惊悚),https://8.bf8bf.com/video/dushujulebumoushaan/HD/index.m3u8
通灵恶犬 上映日期: 2025-03-01(加拿大悬疑/惊悚/恐怖),https://8.bf8bf.com/video/tonglingequan/HD/index.m3u8
南京照相馆[抢先版] 上映日期: 2025-07-25(中国大陆剧情/历史/战争),https://cdn.yzzy29-play.com/20250728/431_66368270/index.m3u8
太空杀路上映日期: 2025-07-25(美国动作/科幻),https://cdn.yzzy29-play.com/20250727/423_faa9afea/index.m3u8
缉盗 上映日期: 2025-07-25(中国大陆网络剧情/犯罪),https://cdn.yzzy29-play.com/20250725/411_17d63b16/index.m3u8
神奇4侠：初露锋芒 [抢先版]上映日期: 2025-07-25(美国动作/科幻/冒险) ,https://8.bf8bf.com/video/shenqi4xiachulufengmang/TC/index.m3u8
双面伴娘 上映日期: 2025-06-20(美国喜剧/动作),https://cdn.yzzy29-play.com/20250721/381_00ec53c4/index.m3u8

█████████████████████████████████████████████
🎬⒈动作片,#genre#20250727
█████████████████████████████████████████████


天庭外传1997(HD国语),https://cdn.yzzy29-play.com/20250727/429_75fc093c/index.m3u8
神探飞机头3 2009(HD中字),https://cdn.yzzy29-play.com/20250727/428_8d7d8ee0/index.m3u8
太空杀路2025(HD中字),https://cdn.yzzy29-play.com/20250727/423_faa9afea/index.m3u8
浪客剑心：传说的完结篇2014(HD中字),https://vvip.high26-playback.com/20250726/16593_f195a554/index.m3u8
浪客剑心最终章：人诛篇2021(HD中字版),https://vvip.high26-playback.com/20250726/16594_f5b1211c/index.m3u8
虎胆龙威3(HD国语),https://cdn.yzzy28-play.com/20250724/9550_32b9e74c/index.m3u8
虎胆龙威3(HD中字),https://cdn.yzzy28-play.com/20250724/9551_67ad4113/index.m3u8
虎胆龙威2(HD国语),https://cdn.yzzy28-play.com/20250724/9548_f812291e/index.m3u8
虎胆龙威2(HD中字),https://cdn.yzzy28-play.com/20250724/9549_6a21bd02/index.m3u8
虎胆龙威(HD国语),https://cdn.yzzy28-play.com/20250724/9546_4845b84d/index.m3u8
虎胆龙威(HD中字),https://cdn.yzzy28-play.com/20250724/9547_5f25fbe1/index.m3u8
制暴：无限杀机(HD中字),https://yzzy21.playback-speed.com/20250404/42408_4208c962/index.m3u8
制暴：无限杀机(HD国语),https://yzzy21.playback-speed.com/20250531/43119_4077e51c/index.m3u8
制暴：无限杀机(HD英语中字),https://cdn.yzzy28-play.com/20250723/9380_96a0cc2f/index.m3u8
星际宝贝史迪奇(HD国语),https://cdn.yzzy29-play.com/20250722/389_c86a7ee3/index.m3u8
星际宝贝史迪奇(HD粤语),https://cdn.yzzy29-play.com/20250722/391_5a4b25aa/index.m3u8
星际宝贝史迪奇(HD中字),https://cdn.yzzy29-play.com/20250722/390_a01a0380/index.m3u8
告密者(HD中字),https://cdn.yzzy29-play.com/20250721/387_8efb100a/index.m3u8
双面伴娘(HD中字),https://cdn.yzzy29-play.com/20250721/381_00ec53c4/index.m3u8
俱毗罗(HD中字),https://cdn.yzzy29-play.com/20250721/380_bca82e41/index.m3u8
铁血金盾(HD国语),https://cdn.yzzy29-play.com/20250720/376_142949df/index.m3u8
生死有命(HD中字),https://cdn.yzzy29-play.com/20250718/371_41f1f191/index.m3u8
航班蛛患(HD中字),https://cdn.yzzy29-play.com/20250718/359_c058f544/index.m3u8
超异能特攻(HD中字),https://cdn.yzzy29-play.com/20250718/358_aa942ab2/index.m3u8
芭蕾女刺客(HD中字),https://cdn.yzzy29-play.com/20250718/357_fb7b9ffa/index.m3u8
红丝行动(HD中字),https://cdn.yzzy29-play.com/20250716/347_c5ff2543/index.m3u8
幽灵杀手(HD中字),https://cdn.yzzy29-play.com/20250716/353_138bb069/index.m3u8
白雪公主之死(HD中字),https://cdn.yzzy29-play.com/20250716/343_3ad7c2eb/index.m3u8
决战豪门2(HD中字),https://cdn.yzzy29-play.com/20250715/335_f9b902fc/index.m3u8
超人2025(HD中字),https://cdn.yzzy29-play.com/20250713/327_b83aac23/index.m3u8
方世玉之决战水怪(HD国语),https://cdn.yzzy27-play.com/20250714/10040_f250daff/index.m3u8
凹凸双雄(HD中字),https://cdn.yzzy29-play.com/20250712/315_ad13a2a0/index.m3u8
赴汤蹈火2025(HD国语),https://cdn.yzzy29-play.com/20250711/301_34ed066d/index.m3u8
无尽的战斗(HD中字),https://cdn.yzzy29-play.com/20250712/306_b2eb7349/index.m3u8
重装上阵3(HD中字),https://cdn.yzzy29-play.com/20250712/310_06eb61b8/index.m3u8
猎狐·行动(HD国语),https://cdn.yzzy29-play.com/20250712/312_950a4152/index.m3u8
浪客剑心：京都大火篇(HD中字),https://cdn.yzzy28-play.com/20250711/7847_d55cbf21/index.m3u8
三恶人2024(HD中字),https://cdn.yzzy29-play.com/20250710/288_48aedb88/index.m3u8
冰路营救2(HD中字),https://cdn.yzzy29-play.com/20250706/258_502e4a16/index.m3u8
插翅难逃2025(HD国语),https://cdn.yzzy29-play.com/20250705/254_c52f1bd6/index.m3u8
镇上的新暴徒(HD中字),https://cdn.yzzy29-play.com/20250705/253_c24cd76e/index.m3u8
真人快打：启程(HD中字),https://cdn.yzzy29-play.com/20250705/252_03c6b069/index.m3u8
谢谢你爱我(HD国语),https://cdn.yzzy29-play.com/20250704/248_621bf66d/index.m3u8
龙卷风2025(HD中字),https://cdn.yzzy29-play.com/20250703/240_335f5352/index.m3u8
原子风暴(HD中字),https://cdn.yzzy29-play.com/20250703/235_577ef115/index.m3u8
永生守卫2(HD中字),https://cdn.yzzy29-play.com/20250703/234_289dff07/index.m3u8
再见阿郎1999(DVD国语),https://cdn.yzzy28-play.com/20250704/7301_9c779f56/index.m3u8
再见阿郎2000(DVD粤语),https://cdn.yzzy28-play.com/20250704/7302_d9437926/index.m3u8
天若有情1990(HD国语),https://cdn.yzzy28-play.com/20250703/7135_604f2c31/index.m3u8
国家元首(HD中字),https://cdn.yzzy29-play.com/20250703/228_74db120f/index.m3u8
杰森医生(HD中字),https://cdn.yzzy29-play.com/20250702/227_705f2172/index.m3u8
冰路营救：复仇(HD中字),https://cdn.yzzy29-play.com/20250702/214_ca46c1b9/index.m3u8
正义过客(HD中字),https://cdn.yzzy29-play.com/20250701/211_eb163727/index.m3u8
李畋传奇(HD国语),https://cdn.yzzy29-play.com/20250701/206_7eabe3a1/index.m3u8
雷霆特攻队*(HD中字),https://cdn.yzzy29-play.com/20250701/205_eae27d77/index.m3u8
F1：狂飙飞车TS(TS中字),https://cdn.yzzy29-play.com/20250629/184_6cdd60ea/index.m3u8
蜀山：新蜀山剑侠(HD粤语版),https://yzzy.play-cdn3.com/20220513/21711_906bbe95/index.m3u8
蜀山：新蜀山剑侠(HD国语),https://cdn.yzzy28-play.com/20250630/6893_05d0abb9/index.m3u8
脱离罪恶(HD中字),https://cdn.yzzy29-play.com/20250629/182_4c5bde74/index.m3u8
黑色城市(HD粤语),https://cdn.yzzy29-play.com/20250628/179_8f53295a/index.m3u8
袭击2(HD中字$https://cdn.yzzy29-play.com/20250628/177_96da2f59/index.m3u8
魔王再世(HD中字),https://cdn.yzzy29-play.com/20250625/160_b73ce398/index.m3u8
拳霸天下(HD中字),https://cdn.yzzy29-play.com/20250623/149_f2217062/index.m3u8
腓尼基计划(HD中字),https://cdn.yzzy29-play.com/20250623/147_8d5e957f/index.m3u8
疯狂大逃亡(HD国语),https://cdn.yzzy29-play.com/20250623/146_a5e00132/index.m3u8
鱼雷(HD中字),https://cdn.yzzy29-play.com/20250623/144_0a09c884/index.m3u8
K-POP：猎魔女团(HD中字),https://cdn.yzzy29-play.com/20250621/132_65ded535/index.m3u8
哥斯拉VS碧奥兰蒂(HD中字),https://cdn.yzzy29-play.com/20250621/122_a0a080f4/index.m3u8
功夫熊猫之盖世五侠的秘密(HD中字),https://cdn.yzzy29-play.com/20250621/124_c8ffe9a5/index.m3u8
室町无赖(HD中字),https://cdn.yzzy29-play.com/20250621/127_ec5decca/index.m3u8
夜行骇传(HD中字),https://cdn.yzzy29-play.com/20250621/130_9b861925/index.m3u8
烛阴古城(HD国语),https://cdn.yzzy29-play.com/20250619/111_698d51a1/index.m3u8
最后的小屋(HD中字),https://cdn.yzzy29-play.com/20250618/110_5f93f983/index.m3u8
绝对自治权(HD中字),https://cdn.yzzy29-play.com/20250618/102_ec895663/index.m3u8
午时三刻(HD国语),https://cdn.yzzy29-play.com/20250616/91_54229abf/index.m3u8
六天2025(HD中字),https://cdn.yzzy29-play.com/20250616/89_7647966b/index.m3u8
黑超警探(HD中字),https://cdn.yzzy29-play.com/20250615/65_fc490ca4/index.m3u8
迪亚波罗的复仇(HD中字),https://cdn.yzzy29-play.com/20250615/64_ea5d2f1c/index.m3u8
冬荫功(HD国语),https://vvip.high26-playback.com/20250614/10858_c05c0c0a/index.m3u8
冬荫功(HD粤语),https://vvip.high26-playback.com/20250614/10859_7a43ed4e/index.m3u8
冬荫功(HD中字),https://vvip.high26-playback.com/20250614/10860_8b48a574/index.m3u8
情色货运(HD中字),https://cdn.yzzy29-play.com/20250613/56_9f61408e/index.m3u8
汉诺瓦街(HD中字),https://cdn.yzzy29-play.com/20250613/53_d82c8d16/index.m3u8
希巴，宝贝(HD中字),https://cdn.yzzy29-play.com/20250612/48_642e92ef/index.m3u8
破果(HD中字),https://cdn.yzzy29-play.com/20250611/35_1c383cd3/index.m3u8
坚守阵地(HD中字),https://cdn.yzzy29-play.com/20250611/34_e369853d/index.m3u8
夺命煞星宝莱坞之国王归来(HD中字),https://cdn.yzzy29-play.com/20250611/31_c16a5320/index.m3u8
楚幽秘境(HD国语),https://cdn.yzzy29-play.com/20250611/26_4e732ced/index.m3u8
007之金手指(HD中字),https://vvip.high26-playback.com/20250612/10729_f9b9f0fe/index.m3u8
牙狼之介2：地狱斩(HD中字),https://cdn.yzzy29-play.com/20250611/25_8e296a06/index.m3u8
美国那条黑街(HD中字),https://cdn.yzzy29-play.com/20250611/23_37693cfc/index.m3u8
扫毒风暴2025：电影版(HD国语),https://cdn.yzzy29-play.com/20250610/19_1f0e3dad/index.m3u8
谍网追凶(HD中字),https://cdn.yzzy29-play.com/20250610/18_6f4922f4/index.m3u8
海岛历险记(HD中字),https://cdn.yzzy29-play.com/20250608/5_e4da3b7f/index.m3u8
铁血战士：杀戮之王(HD中字),https://cdn.yzzy29-play.com/20250608/4_a87ff679/index.m3u8
一个字头的诞生(DVD粤语),https://vvip.high26-playback.com/20250609/10540_9dd16e04/index.m3u8
无味神探(HD国语),https://vvip.high26-playback.com/20250609/10539_f85bd553/index.m3u8
云梦奇缘(HD国语),https://yzzy21.playback-speed.com/20250607/43184_d43ec839/index.m3u8
救赎一击(HD中字),https://yzzy21.playback-speed.com/20250606/43169_b1f68a18/index.m3u8
哈莱姆地狱(HD中字),https://yzzy21.playback-speed.com/20250607/43173_db6812fe/index.m3u8
火雷弹(HD中字),https://yzzy21.playback-speed.com/20250607/43174_46ab5450/index.m3u8
突击中央银行(HD中字),https://yzzy21.playback-speed.com/20250607/43176_f070a8b1/index.m3u8
无敌贾特(HD中字),https://yzzy21.playback-speed.com/20250607/43178_7c677ff4/index.m3u8
会计刺客2(HD中字),https://yzzy21.playback-speed.com/20250605/43164_62be10fc/index.m3u8
忍无可忍2025(HD国语),https://yzzy21.playback-speed.com/20250606/43167_ba66d1b1/index.m3u8
杀人游戏1978(HD中字),https://yzzy21.playback-speed.com/20250604/43155_eb429c58/index.m3u8
美国心黑道情(HD中字),https://yzzy21.playback-speed.com/20250604/43152_23f6fd07/index.m3u8
誓约归隐(HD中字),https://yzzy21.playback-speed.com/20250601/43138_3a00f5cd/index.m3u8
谋杀干预组3(HD中字),https://yzzy21.playback-speed.com/20250601/43137_6ce8b21f/index.m3u8
少年拳王(HD国语),https://yzzy21.playback-speed.com/20250601/43135_0b672b01/index.m3u8
神圣之夜：恶魔猎人(HD中字),https://yzzy21.playback-speed.com/20250530/43110_598ab90b/index.m3u8
凯恩的愤怒(HD中字),https://yzzy21.playback-speed.com/20250525/43086_e600ec23/index.m3u8
斗士2025(HD中字),https://yzzy21.playback-speed.com/20250525/43076_4c01ca04/index.m3u8
超级强盗(HD中字),https://yzzy21.playback-speed.com/20250522/43050_2f68c2e0/index.m3u8
猎毒风暴(HD国语),https://yzzy21.playback-speed.com/20250522/43047_8895f980/index.m3u8
惊爆死亡线(HD中字),https://yzzy21.playback-speed.com/20250521/43031_8cfebc3e/index.m3u8
复仇逮捕令(HD中字),https://yzzy21.playback-speed.com/20250521/43030_2ae099e7/index.m3u8
海神号历险记2(HD中字),https://yzzy21.playback-speed.com/20250517/43004_b025ccf8/index.m3u8
蓝魔(HD中字),https://yzzy21.playback-speed.com/20250517/43003_9133d4cf/index.m3u8
动作巨星2(HD中字),https://yzzy21.playback-speed.com/20250517/42999_f9e2270a/index.m3u8
超乎常人2025(HD中字),https://yzzy21.playback-speed.com/20250517/43005_42cd6fb5/index.m3u8
痞子大逃亡(HD中字),https://yzzy21.playback-speed.com/20250519/43018_9ec04091/index.m3u8
阿炯：维贾扬蒂之子(HD中字),https://yzzy21.playback-speed.com/20250520/43026_89f5d93b/index.m3u8
雪中血刀行(HD国语),https://yzzy21.playback-speed.com/20250520/43029_3b48bc98/index.m3u8
蚁型危机(HD国语),https://cdn.yzzy28-play.com/20250518/261_b1a59b31/index.m3u8
快车道2009(HD中字),https://yzzy21.playback-speed.com/20250517/42996_3102051b/index.m3u8
铁驭神兵(HD中字),https://yzzy21.playback-speed.com/20250512/42930_6e4d9cf7/index.m3u8
暗战2(HD国语版),https://yzzy.play-cdn17.com/20230730/13841_453d5eff/index.m3u8
暗战2(HD粤语),https://vvip.high26-playback.com/20250510/6550_034e2db7/index.m3u8
暗战1999(HD国语版),https://yzzy.play-cdn17.com/20230730/13842_0b634bc9/index.m3u8
暗战1999(HD粤语),https://vvip.high26-playback.com/20250510/6549_6828f61c/index.m3u8
罪证子弹3(HD中字),https://yzzy21.playback-speed.com/20250509/42900_b3851315/index.m3u8
蛇女2025(HD国语),https://yzzy21.playback-speed.com/20250509/42910_c7c6102d/index.m3u8
肇事逃逸2025(HD中字),https://yzzy21.playback-speed.com/20250507/42889_67e19867/index.m3u8
蛇岛求生(HD国语),https://yzzy21.playback-speed.com/20250507/42885_e1f13985/index.m3u8
身份(HD中字),https://yzzy21.playback-speed.com/20250505/42820_5b88f3e8/index.m3u8
怒火营救(HD国语),https://yzzy21.playback-speed.com/20250504/42814_7557aef4/index.m3u8
域外营救(HD中字),https://yzzy21.playback-speed.com/20250504/42807_2e61866e/index.m3u8
清算日2025(HD中字),https://yzzy21.playback-speed.com/20250503/42792_16ac54f2/index.m3u8
命悬一枪(HD普通话),https://yzzy21.playback-speed.com/20250503/42786_9d120ada/index.m3u8
命悬一枪(HD川话版),https://yzzy21.playback-speed.com/20250503/42785_617c81b4/index.m3u8
录刀人(HD国语),https://yzzy21.playback-speed.com/20250502/42783_da6d1799/index.m3u8
角头：大桥头(HD国语),https://yzzy21.playback-speed.com/20250502/42782_a85e8c31/index.m3u8
暗涌2025(HD国语),https://yzzy21.playback-speed.com/20250502/42779_04ecc73f/index.m3u8
侠胆医心之暗潮汹涌(HD国语),https://yzzy21.playback-speed.com/20250501/42768_5d977a1a/index.m3u8
火豹屠城(HD中字),https://yzzy21.playback-speed.com/20250430/42748_ab2956d3/index.m3u8
终极武装(HD中字),https://yzzy21.playback-speed.com/20250429/42747_3fe4e041/index.m3u8
盲杀(HD国语),https://yzzy21.playback-speed.com/20250429/42744_fc7bb39f/index.m3u8
CIA:美国的同志(HD中字),https://yzzy21.playback-speed.com/20250428/42743_b3d88358/index.m3u8
淹没2000(HD中字),https://yzzy21.playback-speed.com/20250428/42738_5b97f793/index.m3u8
